sentences,bias,subjectivity,vader,flesch-kincaid
does oomie really like this show? isn't it weird? it's her favorite.,0.73934935527,0.7333,0.7698,1.3
do you know what he's saying? what who's saying? manzanita....  ... if one day i die and you read this piece of paper i want you to know how much i love you. although i'll never see you again gypsy gypsy your hair your hair your face your face',0.41090910749,0.6,0.2406,2.1
oh my god i got the most fucked up thing i been meanin' to tell you. save it for your mother funny guy. we heard it before. oh morgan.,-0.14438215443,0.7333,0.3626,0.9
how can they just go back to work as if nothing happened? what else can they do? kalen... do you have any idea where they take them? we're not supposed to think about it.  but i dream about it sometimes...,1.01281168592,0.0,0.466,2.9
mike call for back-up.  benny you all right? i don't think so... benny this is me. i'm going to take a look.,-0.51512770615,0.5357,0.0,-1.0
do you see? yes.,-0.03107991367,0.0,0.4019,-3.4
that's not much. it's all i could safely move. tell you what since you and i go way back i'll give you my old pal discount.  how's that sound?,-0.01727631345,0.26,0.4939,0.1
okay so... help me with this one joe... is it disgusting for someone to put his dick into someone's mouth? or is it disgusting for someone to take a dick into <u>their</u> mouth? great lisa. thank you.,-0.0750163521,0.8125,-0.5514,4.4
what did he say about the arm? he said... take his right arm.,1.41311164127,0.5357,0.0,-1.4
this one. i think he's in here. how do you know?,0.52410698851,0.0,0.0,-0.7
but... he sacrificed his own daughter. my sister samantha. the only true survivors of the viral holocaust will be those immune to it: those vaccinated against it and human/alien hybrids. your father arranged for your sister's abduction. he allowed her to be taken to an alien hybrid program so that she would survive. as a clone.  he had different hopes for you. that you would uncover the truth about the project. that you would stop it. that you would fight the future.,0.547768401,0.6875,0.128,4.1
well of course i exist. but how do you know you exist? it is intuitively obvious. intuition is no proof. what concrete evidence do you have of your own existence? hmm... well i think therefore i am. that's good. very good. now then how do you know that anything else exists? my sensory apparatus reveals it to me. right! this is fun. all right now here's the big question: how do you know that the evidence your sensory apparatus reveals to you is correct?,0.15756756956,0.5057,0.9413,4.1
your home address. oh just the town will do. los angeles.,-0.170820825,0.0,0.0,0.5
23   continued: needs patching.,1.243510525,0.0,0.0,2.5
you two been busy in here. what happened to adele? well let's put it this way.  i need me a new woman.,0.62801079744,0.3773,0.2732,0.5
all the answers are numbers. but 1 3 1 8 & 5. what do they mean? what do maniacs always want? recognition of course. precisely. so this number is probably some kind of calling card.,0.30782957398,0.7958,-0.1595,0.5
it's you david. what?! you survived and now you shall continue the curse. what are you talking about? i won't accept this! get out! god damit! remember what that guy at the slaughtered lamb said? 'beware the moon.' stop it jack. beware the moon. the full moon david. you've got two days. jack please go away. please go away. you'll stalk the streets of london a creature of the night. you're talking like boris karloff! it's movie dialogue! david please believe me. you will kill people david. you've got to stop the bloodshed before it begins. nurse! listen to me! take your own life david. it's our only chance. nurse! the supernatural! the powers of darkness! it's all true. take your own life! suicide david. join me. nurse! oh god! alex! it's cold david and i'm so alone. the undead surround me. have you ever talked to a corpse? it's boring! i'm lonely! kill yourself david before you kill others.,-0.55974988357,0.8296,-0.9751,2.9
why does rachel wear daddy's underpants? doesn't she have underpants of her own? i noticed a whopping pile of laundry sitting on the washer -- perhaps rachel's underpants are in there -- now where are your lunches?,0.26043910859,1.0,0.0,6.4
i like you so much with or without hair.  but don't spread that around. bad for business. i'm really glad you two found each other.,-0.01317271054,0.5604,0.1128,0.9
we don't get many presidential assassins. we didn't kill gorkon. of course not. anyway somebody up there wants you out of the way.,-0.03429460114,0.3,0.5773,2.9
i'm calling a wrap. we're heading back to the ship. what? the girl's dead driscoll. there's no point continuing on.,-0.30523456053,0.2,-0.7579,0.5
it's been what three years? what's this all about? so have you seen hubby recently ellen?,-0.170820825,0.25,0.0,0.5
oh god it's that bloody yank! now now ann! try be to polite.,0.28250372495,0.9,-0.3365,-2.2
how lucky we are. aren't we full of ourselves today?  i think it's because of the lion. possibly.,0.00773583105,0.7944,0.4215,3.3
clever girl. doug...you wouldn't shoot me would you?  after all we've been through? yeah.  some of it was fun.,0.25066460243,0.5167,0.8719,-0.3
life is true. life is real.,-0.02426497995,0.475,0.4215,-0.3
gents we are in the middle of something here. bob's upset. the posters?,-0.30357295226,0.0,-0.3818,6.0
don't be stupid...they... bastard!  if you were a true american. just shut up and hit me!,1.01619631153,0.325,0.7379,0.5
upset!  what's he upset about? said he's not an actor. he's not <u>supposed</u> to be an actor that's the whole point.  he's a <u>real</u> <u>life</u> <u>hero</u> all he has to do is <u>act</u> like a real life hero.  that's the <u>beauty</u> of the <u>concept</u> the whole <u>freshness</u> of it.  did she call him back? she's talking to him now. we paid him a million dollars. you'd think he'd want to cooperate a little help our ratings.,0.73436396821,0.32,0.6439,2.9
welcome to johnnycab.  where can i...? drive!  drive!!,-0.27338236766,0.9,0.5962,4.9
... the old man is getting weaker chance. i see. i'm afraid he's slippin' a bit with every hour that goes by...,0.18729142827,0.55,-0.2263,2.5
if you're deaf read my lips...i don't need a psycho following me today. [beat] i'm not deaf. good.,0.71074197816,0.35,-0.3412,0.9
sit down ma.... you guys must be starving....,0.48100134615,0.2889,0.0,-2.2
carpe breastum.  seize the breast. huh?,-0.0417122,0.0,0.0,2.1
it's not <i>exactly</i> him. where did you get this?,0.51557556463,0.0,0.0,0.1
just....do what i ...look:  get me a ...hello...? hel...?  i'm going to need an <u>ambulance</u> we take him the last moment right from the pl...no <u>we</u> land we puttem <u>in</u> the ambulance.  air force jet lands we take somebody <u>else</u> off <u>that</u> jet...what the fuck do <u>i</u> care? somebody in a hospital gown.  and we need a ......hello?  hello...? cause i don't think <u>this</u> dog is gonna hunt.... he's going to be fine aren't you boy...? yeah well perhaps...  speaking of which:  i have a <u>prescription</u> here i'm going to give you the <u>number</u> i need you standing by with a <u>crate</u> of the stuff.... it's ... what is it? an anti-psychotic... it's an anti-psychotic the num...  the number...hello...hello...,0.06465617573,0.4256,0.3964,4.1
do you know how much it costs to go to new york? nobody knows.  it changes practically every day.  how much money do you have? eighty dollars. i have forty-two.  so that would definitely cover taxicabs i think. but how am i going to get there?,-0.01977912698,0.3386,0.3657,2.5
what the fuck do you have to complain about? don't even start. no. tell me. what's so fucking horrible about this gig? you've been crawling up my ass for six months to get your name on maxie's list and here we are. look man i never met ruiz okay? i don't know what the fuck i'm picking up what the fuck i'm dropping off who the fuck i'm meeting. all i know is maxie's still pissed at me cause i sold his fucking van. you sold it? i thought they stole it. sold it stole it whatever... motherfucker... oh give me a break. don't tell me you feel bad for the guy. you gotta be kidding me. i vouched for you. relax. i'll do right by him. you know that. you just don't fucking get it do you? you know he fucks all his girls don't you? what the fuck is that supposed -- i mean that's what i heard -- you got something to say --,-0.37284648391,0.6658,-0.9889,0.5
that is perverse.  do not tell anyone you don't own fucking blonde on blonde.  what about television? i have a television. no--!,-0.33608296771,0.3333,-0.4753,4.1
how goes it? it never ends.,-0.0417122,0.0,0.0,-1.4
i don't know. i just keep going over and over the numbers. reed. even you can't compute every little thing. i should have done more run more tests --,0.01679835682,0.5,0.0,2.5
but i didn't sell cigarettes to any kids! hey! forget it. i don't want to deal with a guy that sells cigarettes to a five-year-old.  can i offer you a ride somewhere?,-0.36778797628,0.0,-0.5052,3.7
gentlemen tomorrow morning the geneva man is coming to inspect the camp whether we are living up to the international convention. i am sure he will find we are treating you very well. you must not run around in your underwear. and take off the wash. the kommandant wants all the barracks to be spic and also span. we'll put pink ribbons on the bedbugs. the kommandant also sends you clean blankets. he wants every man to have a new clean blanket.,0.42366574736,0.3937,0.8439,3.7
trade for what? the money. fuck. i gotta think...,-0.44546854576,0.6,-0.5423,0.1
well.  you know we saved half a million people from a full-body peel.  we're the shit.  bigtime. they aren't exactly gonna publicize this  arlo. hey-hey-hey-hey-hey.  we are heroes my man.  it's time to start actin' like it.  stop limpin' around like that. excuse me.  i got a bullet in my leg. always the negative...,0.18358367338,0.3333,0.936,4.5
sorry didn't mean to -- that's okay.  just an ex-girlfriend. and know i remember why. first big night of liberty and no date?  you're pathetic wickwire. maybe i'll just head over to mcp's with the others have a drink or four.  don't wanna come do you? i can't go out.  not like this. i think you look beautiful. thanks for lying.  but you're the class officer wick and it'd just be weird if we hook up.  besides...,0.11911597936,0.6468,-0.2993,0.9
i'm twenty-five years old ma'am. twenty-five huh? in a demographic study i proved to be most popular amongst males 11-24. i just missed you. of course you don't look a day over twelve except in the upper torso area. does the force require that you work out?,-0.09913833994,0.4,0.3078,4.4
last question.  you're watching an old movie.  it shows a banquet in progress the guests are enjoying raw oysters. ugh.,0.15631165069,0.3321,0.5267,3.7
what?! either i just pissed my pants or... or... thundercats are go!,0.11393879419,0.0,-0.6988,2.1
"""could i be anymore goddamn spastic?  so you're sure this warner guy is """"the one""""? definitely! i love him!""",0.52655325997,0.7444,0.8086,5.6
so your sayin' if we find the book made outta gold -- -- and read the sacred incantations contained inside it. you think it'll send this guy back to hell? correct and that's when --,0.11583975491,0.0,-0.6808,2.5
look sweetheart he scares you. but i'm not scared of that motherfucker. he can't touch you now. you're completely out of his reach. he poses absolutely no threat to us. so if he doesn't matter which he doesn't it would be stupid to lose your things now wouldn't it? you don't know him - you don't know me. not when it comes to shit like this. i have to do this. i need for you to know you can count on me to protect you. now write down the address.,0.04439491641,0.6778,-0.9636,0.5
what about that shit about vietnam! dude i'm sorry-- what the fuck does vietnam have to do with anything!  what the fuck were you talking about?!,-0.3229591511,0.75,-0.9095,2.9
"""who's the girl? catch of the day. oh oh.  that sounds personal. people are expendable to bodhi. meaning you were expendable. we went out for about five minutes... which is four minutes longer than most of them.  but you can't hold it against him he's... different. sure he's """"the bodhisattva"""". yeah he thinks he's evolved to a higher plane of existence or something.  maybe he has.  you've seen him surf... that frenzy.  it seems like anger.  it's not.  it's the energy of lovemaking.  the sea is the woman in his life.  she's his only true lover.""",1.05042276191,0.5799,0.8262,3.3
is there some grave impediment which prevents you from taking your vows? there must be something. i have nothing to reproach myself for. all i know is that i've changed. with all my strength which is not much i will follow the road that the lord has shown me. one can also serve outside a convent. are you aware of the pride there is in what you're saying?,0.13239761284,0.1667,0.5661,3.3
how does it look? not good.,-0.28945630384,0.6,-0.3412,-2.6
is that your sense of humor or are you tryin' to say somethin'? now what would i be trying to say?,0.26112280283,0.0,0.3527,1.3
--<u>who</u> <u>is</u> <u>he</u>? i'll need any and all topographic studies. wait just a second.  you don't just fly in here and start barking orders. i apologize i just don't want to lose the light we've got time for a quick scout  you've had work done.,0.45563233067,0.525,0.3476,3.3
bobby?  what the hell's the matter with you? i ... nothing.  i just stubbed my toe on a rock.  hurt like hell. i got the money all packed.  i put the jeep and his caddy in the garage. people'll think maybe me and jake went away.  buy us some time...i know a back road we can take. good thinking.  what's all this? i'm not coming back.,-0.31122476446,0.2,-0.6174,0.9
tonight somewhere in the city innocent people will die--but then one of you knows that for one of you is a vicious pirate-terrorist posing as the beloved superhero captain god. what did you say?  selina sit down the entire city is going crazy...you have to just calm down...,0.00577539855,0.6647,0.765,6.8
if he had his blinkers on-- it wouldn't make any difference in there...he could be two feet away and on fire and she'd still not see him!,1.50248352608,0.0,-0.4003,3.6
do you know about the chip? what chip? they have it in a vault at cyberdyne...  it's gotta be from the other one like you.,0.28883894733,0.375,0.4329,1.7
you tried to run away. there wasn't any plane. it's always a mistake to run away. always.,0.4146431034,0.0,-0.34,2.9
too demure? i think you should go with red. it's the color of confidence. well i don't want to look like i know what's coming...,0.5795186481,0.0,0.7703,1.7
we got it second-hand. all right - lets take it from the top. and put a little heat under it will you?,0.16057732411,0.5119,0.2023,0.1
you know the joke: a jew's shipwrecked on a desert island. when they rescue him they see he's built two synagogues. they say for vhat do you need two synagogues? he says vun to pray in and vun i'd never set foot in so long as i live so help me god.  you pray in the one you'd never set foot in...and vice versa. i can't help what i think. this is me.,0.74697912489,0.45,0.9548,0.9
what do your friends call you? steph. do you have a car steph?,0.14472491534,0.0,0.5362,-1.4
oh please nick. would it help any if i could persuade him to meet you?,1.95625303626,0.0,0.6124,0.1
it's the queen's decision. i beg your pardon?  mama...?,0.53989298073,0.0,0.3939,1.3
we have lost structural integrity on decks twelve through seventeen sections four through ten. emergency force fields are holding.,0.02033567926,0.0,-0.3182,8.0
that means top-secret cooper. i heard it.,-0.429038075,0.0,0.0,0.9
uncle louis you remember enzo's mother signora molinari from amorgos? the whale!  how could i forget? always was something fishy about that woman!,-0.46152957603,0.0,-0.4299,7.2
seems to like some of the same places you do.  funny you never met. yeah real funny.  you're wrong about this i could get busted on the spot. trust me the guy's dirty.  he'll like it.  especially the part about offing me.  now get out of here.  go make yourself a new friend.,0.29898997126,0.7542,0.856,0.5
creature of the night. creature of the night.,-0.0417122,0.0,0.0,2.5
yeah aren't you like you know... huh? ...a little uh hey!  a little hug! what is this?  now how 'bout a little action from the kids?,0.0430151055,0.4,0.615,-0.7
'booby traps and improvised antipersonnel devices'! i found it at this neat survivalist bookstore on ventura. well what you reading it for?,-0.05347919384,0.0,0.7088,6.0
this is my uncle roy sebastian. hello glad to meet you.,-0.26951299384,1.0,0.4588,0.5
now what.  you gonna take your new arsenal go visit terry valentine just like that?  boom bam boom. it's only insurance.  can't be too careful.  this terry valentine he's probably a wonderful fella.  they were together how long? five years i think.  long time. well there you are.  jen must've liked him.,0.77556603948,0.7221,0.8755,4.1
yes. norman bates' mother has been dead and buried in greenlawn cemetery for the last ten years!,-0.32342666223,0.1556,-0.4389,6.4
my father was a great man you know. there was nobody he wouldn't help. you know that crazy guy noel who i gave water to last night? he lived in our house for almost a year. a total stranger he'd do anything for his own family though ... it's best not to ...  it's good pizza huh? not as good as nino's. you remember that pizza place joe's on tenth street maybe fifteen years ago?  when you ordered a pie it came with a little plastic madonna in the middle? yeah or saint anthony. you from the neighborhood? i grew up on elizabeth. i went to blessed sacrament. on yeah? i went to holy name. where'd you go to high school? we moved out after that. upstate. like everybody else--except us. always standing on the sidewalk waving goodbye to moving trucks. your parents ... ? they're fine. my old man was a bus driver mom a nurse--i was sort of born to it i guess. you married? ah no. i was.  it's hard to explain. she had a hard time adjusting to well maybe it was my fault too.,0.41974796072,0.5025,0.9607,2.9
i'm sorry? i don't get it. you did last night.,-0.06855469404,0.5333,-0.0772,-1.8
yeah hey. chad. alright so i'm gonna transfer you over to frank's assitant janet she's gonna see what she can do -- thank you chad and good luck to you and your mother -- thank you.  thank you very much.,0.46361153511,0.43,0.9393,4.8
when i was a boy a cart driven by a drunken fool crushed me.  all thought i would die or be maimed for life.  but i healed quickly. and like you i paid the price for being different. you are the same? do you ever feel a flow as if some- thing were pushing against you? yes.  always. does it change with me in the room? it is less. you feel you know me. i don't know why. we are brothers.,-0.04824561524,0.2783,0.466,0.1
intravenous administration complete. initiating connection.,-0.0417122,0.4,0.0,26.5
ohhh that's lousy scotch! hey! another shot for the lady and a double for me! what a man! hey you're a good quarter-horse kid but you can't go a route of ground. to quarter-horses. no. to thoroughbreds.,-0.78237888143,0.3667,-0.6449,3.3
that must've been twombley. jesus. i bet that was twombley. you want me to follow them to littleton? let's get to the top and talk to jack first. he'll know what happened. he fucking better. if this coulda been avoided i'll put that kid's ass in a sling.,1.08456174803,0.4444,-0.1548,0.9
walter what are you doing? i was just looking at carla's picture. well that's not what i pay you for now is it? well i was uh just looking... well do some looking around the room. i see cups ashtrays - let's go...,0.15815333187,0.0,0.7146,0.1
look what you did! oh my god i'm sorry! shit. and you're eating my burger? you don't eat meat. i can't help it it smells so good.,-0.50779228355,0.8,-0.2265,-1.8
sure dave -- please dil --,0.02298754518,0.8889,0.5574,4.9
look food! that's not food.  can't be food. looks like food.,-0.02482130107,0.0,0.4199,-2.6
"""tell me about beynon's ranch. i've never """"been there... when we met it was in his office.""",0.24693612,0.0,0.0,0.5
whatever he was doing here was only the start. start of what? i don't know yet. what we do know is his performances are increasing in scale not decreasing.  whatever it is he isn't finished...,0.19790522796,1.0,0.0,2.5
yeah. we went to harvard together. we call him dough-boy cause he likes the dollars. he'll chase a buck straight into jersey. look who's talking?  who else would stay up all night to catch the morning rush hour?,0.55100907208,0.4,0.7399,1.3
hi honey! feeling better? no. we have to be strong sweetheart. if not for ourselves for the child. all our friends...,0.77587432469,0.6167,0.8777,1.3
this man -- did you see him? no. her husband she says. alice tried to warn us. a trap. tell mother beware. tell father that's all.,0.71975625583,0.0,-0.5994,0.5
jim are you all right? no i'm not all right.  they got away.  and we can't even follow them.  they can get off the tracks anywhere they want. which is why we're heading to houston texas.  home of the loveless steam engine works.,0.69301117467,0.5357,-0.2263,0.9
yes.  i am. in that case... no...,-0.03107991367,0.0,0.4019,-1.1
we found two sets of latent prints in the rubble of brill's studio. one was dean's. the other we believe belongs to brill. we believe? well...his real name's edward lyle. lyle?! yes sir. you're kidding me. no sir. dean's with lyle. and they have the video. that's confirmed. so they know everything. if they've looked at the video. oh let's assume that they have. if he's with lyle it means he's got resources. resources that's a good point. he's got resources. all we've got is a <i>six-hundred billion dollar</i> <i>organization!</i> now god<u>dammit</u> hicks you find 'em. you find 'em and you end it now!,0.92445154354,0.5688,0.7215,3.3
don't mind him sheriff. boy's just a bit slow is all. he don't mean nothin' by it-- that the problem son?  you slow? otis apologize to the sheriff--,0.21441605052,0.4958,-0.3939,1.3
hello. the field's medal is the nobel prize for math.  but it's only given out every four years.,0.00090855073,1.0,0.4939,3.3
how are the hometown folks treating you back in xenia? well jay. they've been exceptionally supportive. are they hitting you up for donations? asking you to sponsor the local quilting bee?,0.31182707648,0.3333,0.6289,4.8
... what? i said you're fired.  go on -- get outta here.,0.28660217372,0.0,-0.5574,0.5
happy birthday george.  mirtha invited me. yeah.  she told me. look i'm sorry about everything.  i feel like an idiot.  you were right.  i did fuck you.  and then diego fucked me. cut me out too. i heard. i lost sight of everything.  forgot who my friends were. it's in the past.  i'm out of the business now so forget about it.  no hard feelings.  we need to move on.  and besides i'm sorry too. you? for calling you a homo. that was out of line.,-0.46439450356,0.7034,-0.8687,0.1
i can't figure out why he's doing it. he's been richard taupin at least since 1967.  and the guys rich.  you should see the stuff he has in that shop. maybe he's hiding from something. some guy named smith was asking about him in church hill.  i passed his name around with your buddies downtown but they drew a blank.  so he isn't a cop.  district anyway.,0.84000629959,0.3833,0.1779,1.7
bandit? yeah guy? pick up a burger for fred. he's going crazy.,0.4754062752,0.9,-0.1431,-0.3
mom. don't cry. i can change this. i think i'll go check out the chapel.,-0.22208915932,0.0,0.3724,-1.1
oh!--it's--it's--oh it's a house of ill- repute! it is thomas but of good reputation. come there is no harm in a drink.,-0.42599836873,0.8,-0.7339,3.7
well the widow curtis will bring you riches position land even half-grown children.  you won't have to do anything at all!  you shan't have to do another thing to prove yourself. you know very well who it is that i love. is that the truth?  well we can't carry on like animals any longer.,0.23561911001,0.45,0.9243,3.3
hey guttierez? what? take a look at this.,-0.0417122,0.0,0.0,1.7
you won't at the square this mornin'. get me ten bags of mulch. yes'sir.,-0.170820825,0.0,0.0,0.1
you'd love to prove that. getting your name in the national geographic. larry we can re-open the beaches in august. august! tomorrow is the 4th of july and we are going to open for business. it's going to be our best summer in years. if you're so concerned about the beaches you two you do whatever you have to to keep them safe but with you or without you the beaches stay open this weekend.,0.33839198749,0.48,0.7537,4.4
you got the tickets short round? sure indy -- three tickets! you me and wu han --,-0.03862501886,0.5296,0.3802,-0.7
i will see what i can do. i admire you general. how do you keep command of your men amidst such madness? i am strong paul like a lion. i wish i were like you. look at my staff they won't work they listen to no one.,0.45829033859,0.5778,0.8402,0.1
you don't have to be criminal. a man will come up to your table and deliberately cheat. you'll see him stop him and the guy will make a big scene. there'll be chaos. and that's when it'll happen. you're serious. you won't be committing a crime. the man will cheat you'll just be doing your job that's all.,-0.23270655955,0.4389,-0.9181,1.7
how big is this spacecraft? of what we're able to measure roughly twenty-six hundred feet.,-0.170820825,0.375,0.0,4.8
mr. henry pulled that job in 1965. it's famous. applejack was the wheel man. did you use this same car applejack? hell no. this is a '72. i was driving a '63 pontiac.,-0.44143627981,0.5625,-0.7783,-0.3
just stay away from me okay? did you ever dream that you were someone else?,0.1335289528,0.5,0.504,2.5
i'm here. did you... did you... did i what? did you fix the damn film?  it broke in the last reel. i know.  everyone went home.  we offered them refunds. anybody take it? a few. vultures...,-0.21294748783,0.0833,-0.7219,2.1
what? look!,-0.0417122,0.0,0.0,-4.2
what happened to you? ambush... on the george road. this magua led us into it.  ...eighteen killed. it's these men who saved us. they guided us here... thank you. how can i reward you?,0.0030848911,0.0,0.594,0.5
thank you. my job.,0.08387729284,0.0,0.3612,-3.4
i'm gettin' tired of readin' for a while. all right then. boy folks sure had it rough back a long time ago didn't they? yeah i reckon they did. hit like to tore me up when i read about that pore little cripple boy. yeah me too.  that was nice of that woman to give you them flowers. hit was right thoughty of her. i was wantin' to ask you somethin'. all right then. you know that girl i told you about. the one i love. yeah i recollect it. would you go see her with me? i kind of thought i might take her some flowers like that woman done you. if you want me to. i ain't got no money to get 'em with but i bet vaughan will let me have some of them flowers at the store. i bet he will. i got a little money if he don't. i'll get 'em for ye. i usually get run off by her mama or daddy if they're home. reckon why they don't like me? they ort to. you're a good boy. just 'cause i'm not rich don't mean i don't love her. naw. and i don't try to touch her. you know in a bad way. foolin' around sex and all. that's real good. you ort not to if ye ain't married to somebody. bible tells you that much. hit tells some things that don't seem right too i reckon. i guess a feller ort to foller it close as he can though.  you don't touch yourself do you? what do you mean? pull on your works. your privates. oh jackin' off? yes sir. you ort not know that language. i didn't know till here while back a year or two ago when i spent the night with ronnie smart one time. he said just tug on your peter and think about your mama. i tried it but i felt funny thinkin' about my mama. so i switched over to thinkin' about his mama and then what he told me would happen happened. it sure tingles don't it? you ort not to pull on yourself that away. i kind of like you tellin' me what to do and not to do. just like my daddy. i didn't mind him tellin' me. i hate doyle to tell me what to do. mama said the only way to ever get away from him is for him to get away from us. that we can't leave him or he'll try and hurt her. he ain't no count. you don't seem like a daddy. you seem like a brother.  wonder what makes you like somebody right off when you don't even know 'em like what happened with me and you. i don't reckon i know. and then some people you don't like right off. it's funny.  you know why i want you to play ball with me? naw. 'cause it's fun. it don't matter if you ain't no good. it takes your mind off of everything else while you're doin' it. when you run real fast tryin' to make a touchdown you don't think about anything else. i ain't no good but my daddy always said he was proud of me when i threw a ball or ran with it. did you have any brothers and sisters growin' up to play with? i had one there for little bit. hit didn't get old enough to play with. why not? it died? yeah. why? hit was borned a little too early on. my mother and father made hit come too early some way or other. i reckon they changed their mind about havin' another'n. i was about six or eight year old then and they didn't care too much for me so i reckon they didn't need somethin' else to worry 'em with. so it died when it come out? my daddy come to the shed out back and got me and said throw this here away and handed me a towel with somethin' in it. i went for the trash barrel there and opened up the towel to see 'cause they was a noise and somethin' movin' in it. hit was bloody-like around that towel. hit was a little ol' bitty baby no bigger than a squirrel. it was alive? yes sir. right then it was. a boy or girl? a little ol' boy. you threw it in a trash barrel? i didn't feel right about doin' that. i takened a shoe box from there in the shed and emptied out some screwdrivers and nuts and warshers from it and put the little feller in that and buried him in the corner of the yard there. that seemed more proper to me i reckon. it was still alive when you buried it? i heared it cryin' a little through that box. that don't seem right. it seems like you should have kept him alive and took care of him if he was your brother. i wadn't but six or eight. i reckon i didn't know what to do. i didn't know how to care for no baby. mama and daddy didn't want him. they learned me to do what they told me to. these days i figure it might of been best to give him right back to the good lord right off the bat anyhow. that makes me feel real sad. couldn't you have done somethin' karl? i would have. i wish i would of had him. he'd be here right now. livin'. hits been hard thinkin' about it. they ain't a day goes by i don't think about it. i kindly have a picture of it up in my head that i see. hit makes me sad too. i have bad thoughts on it. i wished they was somethin' i could of did too. shouldn't no bad things happen to childern. all the ol' bad things ort to be saved up for folks that's growed up the way i see it. i shouldn't of told you about that. a boy ort not hear about such things. it just kindly come out. i didn't mean to say anything bad about you. i know you're good. you didn't mean no harm.  did you ever think about killin' yourself on purpose like my daddy did? i've studied about it. the bible says not to or you end up goin' to hades. some folks calls it hell i call it hades. bible says the same thing about killin' others too. yes sir i reckon it does.,0.54290752463,0.5485,0.9982,0.9
there's only one pair left. we'll get some more.,0.24581133115,0.5,0.0,1.3
the guy's a frog -- i'm pretty sure. also he made me.  stayin' on four but went up to six -- cute. the other guy's a frog too.  checked in at the edison.  had a hooker sent up.,0.43020946774,0.816,0.775,-0.3
well i've heard more and more people talk of an epidemic. i suppose it was bound to happen sooner or later. berkeley told me that they think it came from contamination on a returning mars flight. yes well whatever it is they're certainly not fooling around. this is the first flight they allowed in for more than a week. i was working out what this trip must cost taking him up there by himself and coming back empty. i'll bet it's a fortune.,0.82400078189,0.3631,0.8298,4.0
who are you? let go! don't look back! act naturally! how can i act naturally when you've trying to break my arm?,-0.33505547335,0.2667,0.0,1.3
look man this is a big misunderstanding.  all we wanted to do is borrow some sugar. and some rolling papers. ...and some rolling papers that's it. we didn't mean to mess up y'all get together or nothing.  how y'all doing?,0.11448461779,0.3208,-0.1754,2.1
see? didn't i tell you this was a tough town? unbelievable. not in metropolis it isn't. this is the home of the sneak attack the stab in the back the --,-0.44487851674,0.6111,-0.7882,2.5
they won't recognize me. why not. trust me. they won't recognize me. we'll trust you when we're rich. why not. 'cause you're gonna get me a disguise.,0.1887013568,0.75,-0.4222,2.1
that's a canary sir. that's a canary! who brought that in here? canary huh? go on get that out of here. get that out of here! yes sir. very good sir. a bird! a bird in a gilded cage! get that thing out of here! yes sir!,0.26374286495,0.78,0.8785,-0.7
lykas pick a man.  someone who will look good.  jerses i want it built up in the daily action... do you want posters too?,0.28254771241,0.2333,0.5423,0.9
i'm sorry i think i'm checked in here but i've misplaced my key. hi leonard.,-0.37793977959,0.7333,-0.0387,5.6
just don't dally. thorwald knows he's being watched. he won't hang around long. if that ring checks out we'll give him an escort. so long.,1.09007652852,0.4,0.0,-0.3
quite sure you saw him in the hotel lobby? absolutely sure. we'll find out.,-0.25615555458,0.8889,0.647,4.8
so i'm to be a dragon-slayer is that it? now jack-lad no one's asking ye to skewer the worm.  even st. michael'd have a job on his hands for all that.  but the serpent hoards a pile of booty achilles' armor among his treasures... if we find our way within the mound and him asleep... knaves and robbers...,0.29697300313,0.0,-0.1531,2.1
how're you doing? better. i was really angry.,0.40539033123,0.75,-0.1761,2.5
i hereby declare this the charles dalton cave for passionate experimentation.  in the future anyone wishing entry must have permission from me. wait a minute charlie. this should belong to the club. it should but i found it and now i claim it.  carpe cavern guys.  seize the cave.,0.24266207202,0.4875,0.3919,4.8
sometimes maybe ... occasionally when you aren't acting like a scoundrel. that's quite a compliment.,0.5052862781,0.0625,0.3145,9.6
that's good coke. it should be... it's yours.  i want our debt forgiven.  i want to be the exclusive distributor of obregon brothers cocaine for the united states.  and i want the principle witness against my husband eduardo ruiz killed. perhaps... perhaps... i'm afraid i must first ask you to pass a test. i asked the same of your husband and he succeeded with flying colors.,0.73048548928,0.4896,0.6705,4.4
"""who are you? tall knight we are the knights who say """"ni""""! no!  not the knights who say """"ni""""!""",-0.44982638158,0.0,-0.4724,-1.4
why would we? satisfy our curiosity?,0.54743617681,0.0,0.5204,5.6
who d'ya think you're foolin'?  i know you better than you think... ...you're hurting me...,0.06944346862,0.5,0.0516,-0.7
what were they hiding from? oh lots of things i suppose. bad people for one. people who wanted to imprison them. hurt them. nothing bad can happen in a church right?,0.45370186901,0.623,-0.9179,0.9
where's the old bag i sometimes call mommy? she said she'd be here at 10.,1.01738800215,0.2,0.0,1.3
tell me about it. maybe later. how about in the morning. the morning? i thought i'd stay the night. what for? well walter this is going to sound off-the-wall but i like to sleep with a man after we fuck.,-0.20694267198,0.3333,-0.3204,1.3
you go it's all stairs i can take it from here. don't worry... dewey i'm completely equipped with mace alarm whistle keyring knife a degree in defensive combat... just in case... no. this is nothing dewey. i'll be okay. go back to work and let me get back to my quasi pseudo-happy existence.,-0.46247984791,0.225,-0.3818,4.1
i thought he would. yeah...  and another thing - he's gonna say you 'resisted arrest'...  you know j.j....!,0.60628906836,0.0,0.0,0.5
